43,-3
46,-3
51,-3
51,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
36,-3
36,-3
36,-3
36,-3
36,-3
35,-3
36,-3
36,-3
35,-3
36,-3
35,-3
35,-3
36,-3
35,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
35,-3
36,-3
35,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
35,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
35,-3
36,-3
35,-3
35,-3
36,-3
36,-3
36,-3
35,-3
36,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
36,-3
35,-3
35,-3
36,-3
35,-3
35,-3
35,-3
36,-3
35,-3
35,-3
35,-3
35,-3
36,-3
35,-3
36,-3
35,-3
36,-3
35,-3
36,-3
35,-3
36,-3
35,-3
36,-3
36,-3
35,-3
36,-3
35,-3
36,-3
35,-3
36,-3
35,-3
36,-3
35,-3
36,-3
35,-3
36,-3
35,-3
36,-3
35,-3
36,-3
36,-3
36,-3
35,-3
36,-3
36,-3
36,-3
36,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
34,-3
35,-3
34,-3
35,-3
34,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
35,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
36,-3
